tract,ams_res,res_vac,nostat_res,pct_residential_vacant,pct_no_stat,pct_vacant_12mo_plus,period
48141002500,2348,42,40,0.01788756388415673,0.017035775127768313,0.8809523809523809,2025-12
48141002500,2348,43,40,0.018313458262350937,0.017035775127768313,0.8604651162790697,2026-03
48141002600,2057,107,887,0.05201750121536218,0.4312105007292173,0.9813084112149533,2024-12
48141002600,2059,98,889,0.047595920349684316,0.43176299174356486,1.0,2025-03
48141002600,2061,97,891,0.047064531780688985,0.43231441048034935,0.9896907216494846,2025-06
48141002600,2064,95,894,0.046027131782945735,0.4331395348837209,0.9789473684210527,2025-09
48141002600,2065,88,895,0.04261501210653753,0.43341404358353514,0.9772727272727273,2025-12
48141002600,2066,87,896,0.04211035818005808,0.43368828654404645,0.9885057471264368,2026-03
48141002800,2411,470,64,0.19493985897967647,0.026545002073828285,0.9957446808510638,2024-12
48141002800,2405,464,58,0.19293139293139294,0.024116424116424118,0.9956896551724138,2025-03
48141002800,2386,462,39,0.19362950544844929,0.016345347862531435,0.9956709956709957,2025-06
48141002800,2386,462,39,0.19362950544844929,0.016345347862531435,0.9956709956709957,2025-09
48141002800,2387,408,39,0.1709258483452032,0.016338500209467952,0.9852941176470589,2025-12
48141002800,2387,409,39,0.17134478424801006,0.016338500209467952,0.9828850855745721,2026-03
48141002900,621,17,17,0.027375201288244767,0.027375201288244767,0.9411764705882353,2024-12
48141002900,621,16,17,0.02576489533011272,0.027375201288244767,1.0,2025-03
48141002900,620,15,16,0.024193548387096774,0.025806451612903226,0.9333333333333333,2025-06
48141002900,619,13,16,0.0210016155088853,0.025848142164781908,0.9230769230769231,2025-09
48141002900,619,14,14,0.022617124394184167,0.022617124394184167,0.8571428571428571,2025-12
48141002900,624,15,14,0.02403846153846154,0.022435897435897436,0.8666666666666667,2026-03
48141003000,3041,48,1639,0.015784281486353174,0.5389674449194344,0.8958333333333334,2024-12
48141003000,3043,46,1641,0.01511666118961551,0.5392704567860663,0.9782608695652174,2025-03
48141003000,3039,46,1637,0.015136558078315236,0.5386640342217834,0.9782608695652174,2025-06
48141003000,3038,46,1636,0.015141540487162607,0.5385121790651745,0.9565217391304348,2025-09
48141003000,3040,46,1638,0.015131578947368421,0.5388157894736842,0.9130434782608695,2025-12
48141003000,3041,46,1638,0.015126603091088459,0.538638605721802,0.8695652173913043,2026-03
48141003100,1253,52,0,0.041500399042298484,0.0,0.9423076923076923,2024-12
48141003100,1253,49,0,0.03910614525139665,0.0,0.9795918367346939,2025-03
48141003100,1255,46,0,0.036653386454183264,0.0,1.0,2025-06
48141003100,1256,7,0,0.005573248407643312,0.0,1.0,2025-09
48141003100,1256,5,0,0.003980891719745223,0.0,1.0,2025-12
48141003100,1256,7,0,0.005573248407643312,0.0,0.7142857142857143,2026-03
48141003200,1010,73,40,0.07227722772277227,0.039603960396039604,0.9863013698630136,2024-12
48141003200,1010,73,40,0.07227722772277227,0.039603960396039604,0.958904109589041,2025-03
48141003200,1002,73,35,0.07285429141716566,0.03493013972055888,0.958904109589041,2025-06
48141003200,1002,72,35,0.0718562874251497,0.03493013972055888,0.9583333333333334,2025-09
48141003200,1002,69,35,0.0688622754491018,0.03493013972055888,0.9855072463768116,2025-12
48141003200,1002,69,35,0.0688622754491018,0.03493013972055888,0.9855072463768116,2026-03
48141003300,2306,105,14,0.04553339115351258,0.006071118820468344,0.9238095238095239,2024-12
48141003300,2306,97,14,0.04206418039895923,0.006071118820468344,0.9484536082474226,2025-03
48141003300,2306,93,14,0.040329575021682565,0.006071118820468344,0.956989247311828,2025-06
48141003300,2306,90,14,0.03902862098872507,0.006071118820468344,0.9777777777777777,2025-09
48141003300,2306,87,14,0.03772766695576756,0.006071118820468344,0.9770114942528736,2025-12
48141003300,2306,86,14,0.0372940156114484,0.006071118820468344,0.9767441860465116,2026-03
48141003402,3600,51,1194,0.014166666666666666,0.33166666666666667,0.9215686274509803,2024-12
48141003402,3601,49,1195,0.013607331296861983,0.3318522632602055,0.9183673469387755,2025-03
48141003402,3620,42,1213,0.011602209944751382,0.3350828729281768,0.9761904761904762,2025-06
48141003402,3621,43,1214,0.011875172604252969,0.33526650096658384,0.9534883720930233,2025-09
48141003402,3627,44,1219,0.01213123793768955,0.3360904328646264,0.9545454545454546,2025-12
48141003402,3637,45,1226,0.012372834753918064,0.33709100907341216,0.9111111111111111,2026-03
48141003403,2434,66,4,0.027115858668857847,0.0016433853738701725,0.9090909090909091,2024-12
48141003403,2434,65,12,0.026705012325390305,0.0049301561216105174,0.9538461538461539,2025-03
48141003403,2434,64,12,0.02629416598192276,0.0049301561216105174,0.96875,2025-06
48141003403,2434,64,12,0.02629416598192276,0.0049301561216105174,1.0,2025-09
48141003403,2434,59,12,0.024239934264585046,0.0049301561216105174,1.0,2025-12
48141003403,2434,26,12,0.010682004930156122,0.0049301561216105174,0.9615384615384616,2026-03
48141003404,2818,33,26,0.01171043293115685,0.009226401703335699,0.8787878787878788,2024-12
48141003404,2819,33,26,0.011706278822277403,0.009223128769067045,0.9393939393939394,2025-03
48141003404,2819,32,26,0.011351543100390209,0.009223128769067045,1.0,2025-06
48141003404,2820,32,28,0.011347517730496455,0.009929078014184398,1.0,2025-09
48141003404,2822,24,27,0.008504606661941885,0.00956768249468462,1.0,2025-12
48141003404,2822,24,27,0.008504606661941885,0.00956768249468462,1.0,2026-03
48141003501,1196,10,27,0.008361204013377926,0.0225752508361204,1.0,2024-12
48141003501,1196,10,26,0.008361204013377926,0.021739130434782608,1.0,2025-03
48141003501,1196,9,26,0.007525083612040134,0.021739130434782608,1.0,2025-06
48141003501,1196,9,26,0.007525083612040134,0.021739130434782608,1.0,2025-09
48141003501,1196,8,26,0.006688963210702341,0.021739130434782608,1.0,2025-12
48141003501,1196,8,26,0.006688963210702341,0.021739130434782608,1.0,2026-03
48141003502,1730,5,55,0.002890173410404624,0.031791907514450865,1.0,2024-12
48141003502,1730,5,55,0.002890173410404624,0.031791907514450865,1.0,2025-03
48141003502,1730,3,55,0.0017341040462427746,0.031791907514450865,1.0,2025-06
48141003502,1730,3,55,0.0017341040462427746,0.031791907514450865,1.0,2025-09
48141003502,1730,3,53,0.0017341040462427746,0.030635838150289016,1.0,2025-12
48141003502,1731,3,53,0.0017331022530329288,0.030618139803581745,1.0,2026-03
48141003601,1463,53,28,0.036226930963773066,0.019138755980861243,0.9622641509433962,2024-12
48141003601,1463,47,28,0.03212576896787423,0.019138755980861243,0.9574468085106383,2025-03
48141003601,1463,44,28,0.03007518796992481,0.019138755980861243,0.9545454545454546,2025-06
48141003601,1463,43,28,0.02939166097060834,0.019138755980861243,0.9302325581395349,2025-09
48141003601,1463,39,27,0.026657552973342446,0.01845522898154477,0.8974358974358975,2025-12
48141003601,1479,53,27,0.03583502366463827,0.018255578093306288,0.8867924528301887,2026-03
48141003602,1185,93,69,0.07848101265822785,0.05822784810126582,0.946236559139785,2024-12
48141003602,1186,90,69,0.07588532883642496,0.0581787521079258,0.9888888888888889,2025-03
48141003602,1187,90,70,0.07582139848357203,0.05897219882055602,0.9888888888888889,2025-06
48141003602,1187,89,54,0.07497893850042123,0.04549283909014322,1.0,2025-09
48141003602,1187,89,54,0.07497893850042123,0.04549283909014322,0.9775280898876404,2025-12
48141003602,1165,77,53,0.06609442060085836,0.045493562231759654,0.961038961038961,2026-03
48141003701,1434,12,36,0.008368200836820083,0.02510460251046025,1.0,2024-12
48141003701,1435,12,36,0.008362369337979094,0.025087108013937282,1.0,2025-03
48141003701,1435,12,36,0.008362369337979094,0.025087108013937282,1.0,2025-06
48141003701,1435,12,36,0.008362369337979094,0.025087108013937282,1.0,2025-09
48141003701,1435,12,36,0.008362369337979094,0.025087108013937282,1.0,2025-12
48141003701,1435,12,36,0.008362369337979094,0.025087108013937282,1.0,2026-03
48141003702,1710,53,26,0.030994152046783626,0.0152046783625731,1.0,2024-12
48141003702,1710,53,26,0.030994152046783626,0.0152046783625731,1.0,2025-03
48141003702,1710,52,26,0.0304093567251462,0.0152046783625731,1.0,2025-06
48141003702,1710,51,26,0.02982456140350877,0.0152046783625731,1.0,2025-09
48141003702,1710,34,26,0.019883040935672516,0.0152046783625731,1.0,2025-12
48141003702,1710,34,26,0.019883040935672516,0.0152046783625731,1.0,2026-03
48141003801,1969,1,8,0.0005078720162519045,0.004062976130015236,1.0,2024-12
48141003801,1969,1,8,0.0005078720162519045,0.004062976130015236,1.0,2025-03
48141003801,1969,1,8,0.0005078720162519045,0.004062976130015236,1.0,2025-06
48141003801,1969,1,8,0.0005078720162519045,0.004062976130015236,1.0,2025-09
48141003801,1969,1,8,0.0005078720162519045,0.004062976130015236,1.0,2025-12
48141003801,1970,2,8,0.0010152284263959391,0.0040609137055837565,0.5,2026-03
48141003803,1198,7,7,0.005843071786310518,0.005843071786310518,0.8571428571428571,2024-12
48141003803,1198,7,7,0.005843071786310518,0.005843071786310518,0.8571428571428571,2025-03
48141003803,1198,7,7,0.005843071786310518,0.005843071786310518,1.0,2025-06
48141003803,1198,7,7,0.005843071786310518,0.005843071786310518,1.0,2025-09
48141003803,1198,6,7,0.005008347245409015,0.005843071786310518,1.0,2025-12
48141003803,1197,5,7,0.004177109440267335,0.005847953216374269,1.0,2026-03
48141003804,1433,22,17,0.015352407536636426,0.011863224005582694,0.9545454545454546,2024-12
48141003804,1434,22,17,0.015341701534170154,0.011854951185495118,0.9545454545454546,2025-03
48141003804,1437,23,20,0.016005567153792623,0.013917884481558803,0.9565217391304348,2025-06
48141003804,1438,23,20,0.015994436717663423,0.013908205841446454,0.9565217391304348,2025-09
48141003804,1438,15,20,0.01043115438108484,0.013908205841446454,0.9333333333333333,2025-12
48141003804,1438,14,20,0.009735744089012517,0.013908205841446454,0.9285714285714286,2026-03
48141003901,1298,31,25,0.023882896764252697,0.01926040061633282,1.0,2024-12
48141003901,1298,44,25,0.03389830508474576,0.01926040061633282,0.7045454545454546,2025-03
48141003901,1300,43,27,0.03307692307692308,0.02076923076923077,0.7209302325581395,2025-06
48141003901,1301,43,27,0.033051498847040735,0.0207532667179093,0.7209302325581395,2025-09
48141003901,1301,43,27,0.033051498847040735,0.0207532667179093,0.9767441860465116,2025-12
48141003901,1301,43,27,0.033051498847040735,0.0207532667179093,0.9767441860465116,2026-03
48141003902,946,63,32,0.06659619450317125,0.03382663847780127,0.9682539682539683,2024-12
48141003902,946,63,32,0.06659619450317125,0.03382663847780127,0.9841269841269841,2025-03
48141003902,947,63,32,0.0665258711721225,0.0337909186906019,1.0,2025-06
48141003902,948,62,32,0.06540084388185655,0.03375527426160337,1.0,2025-09
48141003902,948,62,31,0.06540084388185655,0.03270042194092827,0.8709677419354839,2025-12
48141003902,948,59,30,0.06223628691983123,0.03164556962025317,0.864406779661017,2026-03
48141003904,1087,5,14,0.004599816007359705,0.012879484820607176,0.6,2024-12
48141003904,1087,6,14,0.005519779208831647,0.012879484820607176,0.5,2025-03
48141003904,1087,7,14,0.006439742410303588,0.012879484820607176,0.42857142857142855,2025-06
48141003904,1087,7,14,0.006439742410303588,0.012879484820607176,0.42857142857142855,2025-09
48141003904,1087,4,14,0.0036798528058877645,0.012879484820607176,0.75,2025-12
48141003904,1087,4,14,0.0036798528058877645,0.012879484820607176,0.75,2026-03
48141003905,1133,30,12,0.0264783759929391,0.01059135039717564,0.9666666666666667,2024-12
48141003905,1133,30,12,0.0264783759929391,0.01059135039717564,1.0,2025-03
48141003905,1133,31,12,0.02736098852603707,0.01059135039717564,0.967741935483871,2025-06
48141003905,1133,31,12,0.02736098852603707,0.01059135039717564,0.967741935483871,2025-09
48141003905,1133,31,12,0.02736098852603707,0.01059135039717564,0.967741935483871,2025-12
48141003905,1133,29,12,0.02559576345984113,0.01059135039717564,0.9655172413793104,2026-03
48141004004,1984,19,2,0.009576612903225807,0.0010080645161290322,0.8947368421052632,2024-12
48141004004,1984,19,2,0.009576612903225807,0.0010080645161290322,0.8947368421052632,2025-03
48141004004,1984,22,2,0.011088709677419355,0.0010080645161290322,0.7727272727272727,2025-06
48141004004,1984,21,2,0.010584677419354838,0.0010080645161290322,0.7619047619047619,2025-09
48141004004,1984,21,1,0.010584677419354838,0.0005040322580645161,0.5714285714285714,2025-12
48141004004,1984,18,1,0.009072580645161291,0.0005040322580645161,0.5,2026-03
48141004005,1974,47,54,0.023809523809523808,0.02735562310030395,1.0,2024-12
48141004005,2033,47,94,0.023118544023610427,0.046237088047220855,1.0,2025-03
48141004005,2036,47,56,0.023084479371316306,0.0275049115913556,1.0,2025-06
48141004005,2037,47,53,0.023073146784486992,0.026018654884634267,1.0,2025-09
48141004005,2037,38,50,0.018654884634266077,0.024545900834560628,0.9210526315789473,2025-12
48141004005,2040,7,54,0.003431372549019608,0.026470588235294117,0.5714285714285714,2026-03
48141004006,1019,0,35,0.0,0.03434739941118744,,2024-12
48141004006,1022,0,37,0.0,0.036203522504892366,,2025-03
48141004006,1021,0,35,0.0,0.034280117531831536,,2025-06
48141004006,1022,0,31,0.0,0.030332681017612523,,2025-09
48141004006,1022,0,28,0.0,0.0273972602739726,,2025-12
48141004006,1021,0,29,0.0,0.02840352595494613,,2026-03
48141004007,1163,7,0,0.0060189165950128975,0.0,0.7142857142857143,2024-12
48141004007,1163,8,0,0.006878761822871883,0.0,0.75,2025-03
48141004007,1163,9,0,0.007738607050730868,0.0,0.6666666666666666,2025-06
48141004007,1163,9,0,0.007738607050730868,0.0,0.7777777777777778,2025-09
48141004007,1163,7,0,0.0060189165950128975,0.0,0.8571428571428571,2025-12
48141004007,1163,7,0,0.0060189165950128975,0.0,0.8571428571428571,2026-03
48141004008,3130,23,1516,0.007348242811501597,0.48434504792332267,0.9130434782608695,2024-12
48141004008,3125,24,1511,0.00768,0.48352,0.9166666666666666,2025-03
48141004008,3129,28,1515,0.008948545861297539,0.4841802492809204,0.7857142857142857,2025-06
48141004008,3130,26,1516,0.008306709265175719,0.48434504792332267,0.8076923076923077,2025-09
48141004008,3132,26,1518,0.008301404853128991,0.4846743295019157,0.8076923076923077,2025-12
48141004008,3133,24,1519,0.007660389403127992,0.4848388126396425,0.8333333333333334,2026-03
48141004103,2648,27,97,0.010196374622356496,0.03663141993957704,0.9629629629629629,2024-12
48141004103,2648,29,97,0.01095166163141994,0.03663141993957704,0.896551724137931,2025-03
48141004103,2653,31,102,0.011684885035808518,0.038447041085563516,0.8709677419354839,2025-06
48141004103,2653,31,102,0.011684885035808518,0.038447041085563516,0.8387096774193549,2025-09
48141004103,2653,28,35,0.010554089709762533,0.013192612137203167,0.7142857142857143,2025-12
48141004103,2653,28,35,0.010554089709762533,0.013192612137203167,0.7142857142857143,2026-03
48141004104,2382,22,26,0.009235936188077247,0.0109151973131822,0.9545454545454546,2024-12
48141004104,2382,23,26,0.009655751469353484,0.0109151973131822,0.9130434782608695,2025-03
48141004104,2385,23,28,0.009643605870020965,0.011740041928721174,0.9130434782608695,2025-06
48141004104,2385,23,28,0.009643605870020965,0.011740041928721174,0.9130434782608695,2025-09
48141004104,2385,19,26,0.007966457023060796,0.01090146750524109,1.0,2025-12
48141004104,2411,19,48,0.007880547490667772,0.019908751555371217,1.0,2026-03
48141004105,1427,9,12,0.006306937631394534,0.008409250175192713,1.0,2024-12
48141004105,1427,9,12,0.006306937631394534,0.008409250175192713,1.0,2025-03
48141004105,1428,9,13,0.0063025210084033615,0.009103641456582634,1.0,2025-06
48141004105,1428,9,13,0.0063025210084033615,0.009103641456582634,1.0,2025-09
48141004105,1428,9,13,0.0063025210084033615,0.009103641456582634,1.0,2025-12
48141004105,1428,9,13,0.0063025210084033615,0.009103641456582634,1.0,2026-03
48141004106,1832,25,54,0.013646288209606987,0.02947598253275109,1.0,2024-12
48141004106,1832,25,54,0.013646288209606987,0.02947598253275109,1.0,2025-03
48141004106,1836,24,58,0.013071895424836602,0.03159041394335512,1.0,2025-06
48141004106,1837,25,58,0.013609145345672292,0.031573217201959713,0.96,2025-09
48141004106,1837,18,58,0.00979858464888405,0.031573217201959713,1.0,2025-12
48141004106,1838,18,58,0.009793253536452665,0.031556039173014146,1.0,2026-03
48141004107,485,2,1,0.004123711340206186,0.002061855670103093,1.0,2024-12
48141004107,485,2,1,0.004123711340206186,0.002061855670103093,1.0,2025-03
48141004107,485,2,1,0.004123711340206186,0.002061855670103093,1.0,2025-06
48141004107,485,2,1,0.004123711340206186,0.002061855670103093,1.0,2025-09
48141004107,485,1,1,0.002061855670103093,0.002061855670103093,1.0,2025-12
48141004107,485,1,1,0.002061855670103093,0.002061855670103093,1.0,2026-03
48141004201,1923,0,7,0.0,0.003640145605824233,,2024-12
48141004201,1923,0,7,0.0,0.003640145605824233,,2025-03
48141004201,1923,0,6,0.0,0.0031201248049922,,2025-06
48141004201,1923,0,6,0.0,0.0031201248049922,,2025-09
48141004201,1923,0,5,0.0,0.0026001040041601664,,2025-12
48141004201,1923,0,5,0.0,0.0026001040041601664,,2026-03
48141004202,2901,2,791,0.0006894174422612892,0.2726645984143399,0.5,2024-12
48141004202,2899,2,789,0.0006898930665746809,0.2721628147637116,0.5,2025-03
48141004202,2902,2,792,0.0006891798759476223,0.27291523087525843,0.5,2025-06
48141004202,2904,2,794,0.0006887052341597796,0.2734159779614325,1.0,2025-09
48141004202,2914,2,804,0.0006863417982155113,0.27590940288263555,0.5,2025-12
48141004202,2909,16,799,0.005500171880371262,0.27466483327603985,0.0625,2026-03
48141004303,2111,24,3,0.011369019422074847,0.0014211274277593558,0.8333333333333334,2024-12
48141004303,2111,23,3,0.010895310279488394,0.0014211274277593558,0.9130434782608695,2025-03
48141004303,2111,23,3,0.010895310279488394,0.0014211274277593558,0.9565217391304348,2025-06
48141004303,2111,25,3,0.011842728564661297,0.0014211274277593558,0.92,2025-09
48141004303,2111,21,3,0.00994789199431549,0.0014211274277593558,0.8571428571428571,2025-12
48141004303,2111,21,3,0.00994789199431549,0.0014211274277593558,0.8571428571428571,2026-03
48141004307,2169,13,6,0.00599354541263255,0.0027662517289073307,0.8461538461538461,2024-12
48141004307,2169,13,6,0.00599354541263255,0.0027662517289073307,1.0,2025-03
48141004307,2169,13,6,0.00599354541263255,0.0027662517289073307,1.0,2025-06
48141004307,2170,13,6,0.005990783410138249,0.0027649769585253456,1.0,2025-09
48141004307,2170,7,6,0.0032258064516129032,0.0027649769585253456,1.0,2025-12
48141004307,2170,8,6,0.003686635944700461,0.0027649769585253456,0.875,2026-03
48141004309,2251,17,9,0.007552199022656597,0.003998223011994669,0.9411764705882353,2024-12
48141004309,2250,17,8,0.007555555555555556,0.0035555555555555557,0.9411764705882353,2025-03
48141004309,2250,17,8,0.007555555555555556,0.0035555555555555557,0.9411764705882353,2025-06
48141004309,2250,17,8,0.007555555555555556,0.0035555555555555557,0.9411764705882353,2025-09
48141004309,2250,10,8,0.0044444444444444444,0.0035555555555555557,0.9,2025-12
48141004309,2250,11,8,0.004888888888888889,0.0035555555555555557,0.8181818181818182,2026-03
48141004310,1906,22,6,0.011542497376705142,0.0031479538300104933,0.9545454545454546,2024-12
48141004310,1906,22,6,0.011542497376705142,0.0031479538300104933,1.0,2025-03
48141004310,1906,22,6,0.011542497376705142,0.0031479538300104933,1.0,2025-06
48141004310,1906,25,6,0.013116474291710388,0.0031479538300104933,0.88,2025-09
48141004310,1906,16,6,0.008394543546694649,0.0031479538300104933,0.9375,2025-12
48141004310,1906,15,6,0.007869884575026232,0.0031479538300104933,0.9333333333333333,2026-03
48141004311,1812,27,4,0.014900662251655629,0.002207505518763797,0.9629629629629629,2024-12
48141004311,1812,27,4,0.014900662251655629,0.002207505518763797,0.9629629629629629,2025-03
48141004311,1812,28,4,0.01545253863134658,0.002207505518763797,0.9285714285714286,2025-06
48141004311,1812,27,4,0.014900662251655629,0.002207505518763797,0.9259259259259259,2025-09
48141004311,1812,24,4,0.013245033112582781,0.002207505518763797,0.9583333333333334,2025-12
48141004311,1812,18,5,0.009933774834437087,0.0027593818984547464,1.0,2026-03
48141004312,2265,30,93,0.013245033112582781,0.04105960264900662,0.6666666666666666,2024-12
48141004312,2265,28,93,0.012362030905077263,0.04105960264900662,0.8214285714285714,2025-03
48141004312,2265,27,93,0.011920529801324504,0.04105960264900662,0.9259259259259259,2025-06
48141004312,2265,26,93,0.011479028697571744,0.04105960264900662,0.9230769230769231,2025-09
48141004312,2265,19,93,0.008388520971302429,0.04105960264900662,0.8947368421052632,2025-12
48141004312,2265,23,93,0.010154525386313467,0.04105960264900662,0.6956521739130435,2026-03
48141004313,1481,18,11,0.012153950033760972,0.007427413909520594,1.0,2024-12
48141004313,1480,18,10,0.012162162162162163,0.006756756756756757,1.0,2025-03
48141004313,1480,19,10,0.012837837837837839,0.006756756756756757,0.9473684210526315,2025-06
48141004313,1487,19,10,0.012777404169468728,0.006724949562878279,0.8947368421052632,2025-09
48141004313,1487,25,10,0.016812373907195696,0.006724949562878279,0.64,2025-12
48141004313,1487,25,10,0.016812373907195696,0.006724949562878279,0.64,2026-03
48141004314,1772,12,3,0.006772009029345372,0.001693002257336343,0.9166666666666666,2024-12
48141004314,1772,12,3,0.006772009029345372,0.001693002257336343,1.0,2025-03
48141004314,1772,11,3,0.006207674943566591,0.001693002257336343,1.0,2025-06
48141004314,1772,11,3,0.006207674943566591,0.001693002257336343,1.0,2025-09
48141004314,1772,10,3,0.0056433408577878106,0.001693002257336343,0.9,2025-12
48141004314,1772,10,3,0.0056433408577878106,0.001693002257336343,0.9,2026-03
48141004316,2037,13,2,0.006381934216985763,0.0009818360333824251,0.9230769230769231,2024-12
48141004316,2037,15,2,0.007363770250368188,0.0009818360333824251,0.7333333333333333,2025-03
48141004316,2037,15,2,0.007363770250368188,0.0009818360333824251,0.7333333333333333,2025-06
48141004316,2037,15,1,0.007363770250368188,0.0004909180166912126,0.7333333333333333,2025-09
48141004316,2037,9,2,0.004418262150220913,0.0009818360333824251,0.6666666666666666,2025-12
48141004316,2037,9,2,0.004418262150220913,0.0009818360333824251,1.0,2026-03
48141004317,2162,21,50,0.00971322849213691,0.02312673450508788,0.8571428571428571,2024-12
48141004317,2162,20,50,0.009250693802035153,0.02312673450508788,0.85,2025-03
48141004317,2162,20,50,0.009250693802035153,0.02312673450508788,0.95,2025-06
48141004317,2162,20,50,0.009250693802035153,0.02312673450508788,1.0,2025-09
48141004317,2162,19,50,0.008788159111933395,0.02312673450508788,1.0,2025-12
48141004317,2162,19,50,0.008788159111933395,0.02312673450508788,1.0,2026-03
48141004318,1408,37,6,0.026278409090909092,0.004261363636363636,0.9459459459459459,2024-12
48141004318,1408,36,6,0.02556818181818182,0.004261363636363636,0.9722222222222222,2025-03
48141004318,1408,36,6,0.02556818181818182,0.004261363636363636,0.9722222222222222,2025-06
48141004318,1408,36,6,0.02556818181818182,0.004261363636363636,1.0,2025-09
48141004318,1408,32,6,0.022727272727272728,0.004261363636363636,1.0,2025-12
48141004318,1408,32,6,0.022727272727272728,0.004261363636363636,1.0,2026-03
48141004319,1753,13,4,0.007415858528237307,0.0022818026240730175,1.0,2024-12
48141004319,1753,13,4,0.007415858528237307,0.0022818026240730175,1.0,2025-03
48141004319,1753,13,4,0.007415858528237307,0.0022818026240730175,1.0,2025-06
48141004319,1753,14,4,0.007986309184255563,0.0022818026240730175,0.9285714285714286,2025-09
48141004319,1753,15,4,0.008556759840273816,0.0022818026240730175,0.7333333333333333,2025-12
48141004319,1753,14,4,0.007986309184255563,0.0022818026240730175,0.7857142857142857,2026-03
48141004320,995,5,17,0.005025125628140704,0.017085427135678392,1.0,2024-12
48141004320,995,5,16,0.005025125628140704,0.016080402010050253,1.0,2025-03
48141004320,995,5,16,0.005025125628140704,0.016080402010050253,1.0,2025-06
48141004320,995,5,16,0.005025125628140704,0.016080402010050253,1.0,2025-09
48141004320,995,5,16,0.005025125628140704,0.016080402010050253,0.6,2025-12
48141004320,995,5,16,0.005025125628140704,0.016080402010050253,0.6,2026-03
48141010101,1464,2,141,0.001366120218579235,0.09631147540983606,1.0,2024-12
48141010101,1472,2,149,0.001358695652173913,0.10122282608695653,1.0,2025-03
48141010101,1472,2,145,0.001358695652173913,0.09850543478260869,1.0,2025-06
48141010101,1471,2,144,0.0013596193065941536,0.09789259007477906,1.0,2025-09
48141010101,1471,2,143,0.0013596193065941536,0.09721278042148199,1.0,2025-12
48141010101,1472,2,143,0.001358695652173913,0.09714673913043478,1.0,2026-03
48141010102,897,13,514,0.014492753623188406,0.5730211817168339,1.0,2024-12
48141010102,898,13,514,0.014476614699331848,0.5723830734966593,1.0,2025-03
48141010102,898,13,514,0.014476614699331848,0.5723830734966593,1.0,2025-06
48141010102,898,13,514,0.014476614699331848,0.5723830734966593,1.0,2025-09
48141010102,899,13,514,0.014460511679644048,0.5717463848720801,1.0,2025-12
48141010102,899,13,514,0.014460511679644048,0.5717463848720801,1.0,2026-03
48141010103,1839,217,52,0.1179989124524198,0.028276237085372486,0.9953917050691244,2024-12
48141010103,1839,217,52,0.1179989124524198,0.028276237085372486,1.0,2025-03
48141010103,1839,216,52,0.11745513866231648,0.028276237085372486,1.0,2025-06
48141010103,1839,217,52,0.1179989124524198,0.028276237085372486,0.9953917050691244,2025-09
48141010103,1836,216,49,0.11764705882352941,0.026688453159041396,0.9953703703703703,2025-12
48141010103,1815,213,28,0.11735537190082644,0.015426997245179064,0.9953051643192489,2026-03
48141010203,1112,0,197,0.0,0.17715827338129497,,2024-12
48141010203,1112,0,192,0.0,0.17266187050359713,,2025-03
48141010203,1111,0,193,0.0,0.17371737173717372,,2025-06
48141010203,1119,0,198,0.0,0.1769436997319035,,2025-09
48141010203,1116,0,195,0.0,0.17473118279569894,,2025-12
48141010203,1111,0,197,0.0,0.1773177317731773,,2026-03
48141010210,2617,16,6,0.00611387084447841,0.0022927015666794038,0.9375,2024-12
48141010210,2748,16,43,0.005822416302765648,0.01564774381368268,0.875,2025-03
48141010210,2748,14,40,0.005094614264919942,0.01455604075691412,0.9285714285714286,2025-06
48141010210,2748,14,35,0.005094614264919942,0.012736535662299854,0.9285714285714286,2025-09
48141010210,2748,11,30,0.004002911208151383,0.010917030567685589,0.9090909090909091,2025-12
48141010210,2748,10,8,0.00363901018922853,0.002911208151382824,1.0,2026-03
48141010211,1092,5,1,0.004578754578754579,0.0009157509157509158,1.0,2024-12
48141010211,1092,5,1,0.004578754578754579,0.0009157509157509158,1.0,2025-03
48141010211,1092,5,1,0.004578754578754579,0.0009157509157509158,1.0,2025-06
48141010211,1092,5,1,0.004578754578754579,0.0009157509157509158,1.0,2025-09
48141010211,1092,4,1,0.003663003663003663,0.0009157509157509158,1.0,2025-12
48141010211,1116,3,19,0.002688172043010753,0.017025089605734768,1.0,2026-03
48141010212,2834,16,18,0.0056457304163726185,0.006351446718419196,1.0,2024-12
48141010212,2843,18,28,0.006331340133661625,0.009848751319029195,0.8333333333333334,2025-03
48141010212,2843,17,27,0.005979599015124868,0.009497010200492437,0.8235294117647058,2025-06
48141010212,2843,16,27,0.005627857896588111,0.009497010200492437,0.8125,2025-09
48141010212,2843,15,26,0.005276116778051354,0.009145269081955681,0.7333333333333333,2025-12
48141010212,2914,14,76,0.004804392587508579,0.02608098833218943,0.9285714285714286,2026-03
48141010213,2988,16,37,0.00535475234270415,0.012382864792503346,0.9375,2024-12
48141010213,3008,18,35,0.005984042553191489,0.01163563829787234,0.8333333333333334,2025-03
48141010213,3008,17,33,0.005651595744680851,0.010970744680851064,0.8235294117647058,2025-06
48141010213,3008,17,31,0.005651595744680851,0.010305851063829786,0.8235294117647058,2025-09
48141010213,3008,10,31,0.003324468085106383,0.010305851063829786,1.0,2025-12
48141010213,3008,2,32,0.0006648936170212766,0.010638297872340425,1.0,2026-03
48141010214,2371,25,32,0.010544074230282582,0.013496415014761703,0.92,2024-12
